-0.4724	-3.2596
1.4699	1.6397
2.9223	3.3162
6.2459	7.1042
5.7727	3.5862
7.3537	6.1754
11.8944	13.3068
15.8988	17.8784
16.2567	18.5085
18.4013	20.2110
22.9221	20.9983
24.6034	22.8592
31.8241	24.3933
31.4808	26.9290
34.0668	28.1746
39.8891	33.8431
44.1723	31.5080
48.3129	33.1960
49.7118	38.3806
55.8015	43.9272
57.2163	47.5630
57.5285	53.0830
58.5314	53.4013
61.8880	57.5233
59.1798	63.2221
67.8078	63.6914
65.3491	65.5951
69.3371	71.7897
71.8580	74.5626
74.0645	73.0686
75.1597	80.6024
76.3924	80.6214
77.9967	84.0609
77.8577	86.8640
79.5491	89.1883
78.1733	90.3331
73.7281	97.9451
72.0212	99.9530
70.8136	106.3091
67.4684	107.8890
62.7039	114.8810
60.5072	118.5389
58.2619	120.8626
57.6562	120.8685
57.0101	128.1231
54.7722	134.6018
52.2006	138.3296
52.8814	146.8869
48.7365	149.7651
52.7925	155.6719
52.8293	160.1226
51.5479	167.4488
52.4278	171.2741
51.9560	177.9673
53.0088	178.7645
50.3312	183.0830
51.7087	193.2788
49.9614	194.5259
49.2274	201.8986
47.9063	201.7844
49.0808	210.4342
45.0715	213.3008
44.9400	216.8417
42.6143	224.0895
40.7048	226.4288
38.1066	230.2983
36.1042	230.5495
33.2017	236.0019
31.6913	240.2955
30.2194	244.4756
31.2279	246.8523
27.0649	250.7328
25.2254	255.0527
20.5189	261.5887
18.5921	265.1691
18.7532	270.7698
19.0365	273.6661
12.6842	277.4564
13.0034	281.9883
11.1227	282.6953
6.2668	290.8051
5.4990	292.6927
1.3487	296.1063
0.5958	297.4335
-3.2828	301.8804
-5.0750	304.8286
-9.7356	310.0348
-12.4115	314.7096
-14.9974	317.4761
-16.5519	319.9148
-19.3631	326.7720
-24.9129	330.0108
-26.8870	336.8026
-31.3206	340.8152
-36.8163	347.2532
-39.8353	347.6757
-42.7289	354.0536
-46.0508	362.2000
-48.3937	366.0482
-51.1360	370.4951
